X,Y,Z,formation
101.491646778043,1067.67698019802,947.334049027937,layer
102.651551312649,1067.67698019802,946.819200895668,layer
103.811455847255,1067.67698019802,946.315216943491,layer
104.971360381862,1067.67698019802,945.82184580926,layer
106.131264916468,1067.67698019802,945.338872022694,layer
107.291169451074,1067.67698019802,944.866120098275,layer
108.45107398568,1067.67698019802,944.403458273853,layer
109.610978520286,1067.67698019802,943.95080184078,layer
110.770883054893,1067.67698019802,943.508116016019,layer
111.930787589499,1067.67698019802,943.075418311521,layer
113.090692124105,1067.67698019802,942.652780363816,layer
114.250596658711,1067.67698019802,942.240329190769,layer
115.410501193317,1067.67698019802,941.838247849257,layer
116.570405727924,1067.67698019802,941.446775478209,layer
117.73031026253,1067.67698019802,941.066206714575,layer
118.890214797136,1067.67698019802,940.696890484789,layer
120.050119331742,1067.67698019802,940.339228173412,layer
121.210023866348,1067.67698019802,939.993671189455,layer
122.369928400955,1067.67698019802,939.660717950901,layer
123.529832935561,1067.67698019802,939.340910321902,layer
124.689737470167,1067.67698019802,939.034829541255,layer
125.849642004773,1067.67698019802,938.743091689641,layer
127.009546539379,1067.67698019802,938.466342750311,layer
128.169451073986,1067.67698019802,938.20525332322,layer
129.329355608592,1067.67698019802,937.960513053797,layer
130.489260143198,1067.67698019802,937.732824852239,layer
131.649164677804,1067.67698019802,937.522898966374,layer
132.809069212411,1067.67698019802,937.331446987795,layer
133.968973747017,1067.67698019802,937.159175860899,layer
135.128878281623,1067.67698019802,937.006781969379,layer
136.288782816229,1067.67698019802,936.87494537016,layer
137.448687350835,1067.67698019802,936.764324243151,layer
138.608591885442,1067.67698019802,936.675549619002,layer
139.768496420048,1067.67698019802,936.609220443963,layer
140.928400954654,1067.67698019802,936.565899033783,layer
142.08830548926,1067.67698019802,936.546106960784,layer
143.248210023866,1067.67698019802,936.550321412535,layer
144.408114558473,1067.67698019802,936.57897205191,layer
145.568019093079,1067.67698019802,936.632438398854,layer
146.727923627685,1067.67698019802,936.711047747434,layer
147.887828162291,1067.67698019802,936.815073623176,layer
149.047732696897,1067.67698019802,936.944734777877,layer
150.207637231504,1067.67698019802,937.10019470859,layer
151.36754176611,1067.67698019802,937.281561685988,layer
152.527446300716,1067.67698019802,937.48888926566,layer
153.687350835322,1067.67698019802,937.72217725146,layer
154.847255369928,1067.67698019802,937.981373078088,layer
156.007159904535,1067.67698019802,938.26637357143,layer
157.167064439141,1067.67698019802,938.577027044899,layer
158.326968973747,1067.67698019802,938.913135688606,layer
159.486873508353,1067.67698019802,939.274458203057,layer
160.646778042959,1067.67698019802,939.66071263366,layer
161.806682577566,1067.67698019802,940.071579358249,layer
162.966587112172,1067.67698019802,940.506704184387,layer
164.126491646778,1067.67698019802,940.965701512148,layer
165.286396181384,1067.67698019802,941.44815752453,layer
166.44630071599,1067.67698019802,941.953633363431,layer
167.606205250597,1067.67698019802,942.481668263688,layer
168.766109785203,1067.67698019802,943.031782607752,layer
169.926014319809,1067.67698019802,943.60348087961,layer
171.085918854415,1067.67698019802,944.196254492345,layer
172.245823389022,1067.67698019802,944.809584471848,layer
173.405727923628,1067.67698019802,945.442943981179,layer
174.565632458234,1067.67698019802,946.095800675015,layer
175.72553699284,1067.67698019802,946.767618876227,layer
176.885441527446,1067.67698019802,947.457861571878,layer
178.045346062053,1067.67698019802,948.165992225797,layer
179.205250596659,1067.67698019802,948.891476410339,layer
180.365155131265,1067.67698019802,949.633783262703,layer
181.525059665871,1067.67698019802,950.392386770982,layer
182.684964200477,1067.67698019802,951.166766899347,layer
183.844868735084,1067.67698019802,951.956410560146,layer
185.00477326969,1067.67698019802,952.760812448192,layer
186.164677804296,1067.67698019802,953.579475742968,layer
187.324582338902,1067.67698019802,954.411912698037,layer
188.484486873508,1067.67698019802,955.257645124919,layer
189.644391408115,1067.67698019802,956.116204786711,layer
190.804295942721,1067.67698019802,956.987133715782,layer
191.964200477327,1067.67698019802,957.869984463352,layer
193.124105011933,1067.67698019802,958.76432029951,layer
194.284009546539,1067.67698019802,959.669715367461,layer
195.443914081146,1067.67698019802,960.585754809785,layer
196.603818615752,1067.67698019802,961.512034870888,layer
197.763723150358,1067.67698019802,962.448162988134,layer
198.923627684964,1067.67698019802,963.393757877333,layer
200.08353221957,1067.67698019802,964.348449620171,layer
201.243436754177,1067.67698019802,965.311879758723,layer
202.403341288783,1067.67698019802,966.283701403372,layer
203.563245823389,1067.67698019802,967.26357935353,layer
204.723150357995,1067.67698019802,968.251190237803,layer
205.883054892601,1067.67698019802,969.246222671412,layer
207.042959427208,1067.67698019802,970.248377431752,layer
208.202863961814,1067.67698019802,971.257367650411,layer
209.36276849642,1067.67698019802,972.272919018826,layer
210.522673031026,1067.67698019802,973.294770003384,layer
211.682577565632,1067.67698019802,974.322672065304,layer
212.842482100239,1067.67698019802,975.356389878332,layer
214.002386634845,1067.67698019802,976.395701537229,layer
215.162291169451,1067.67698019802,977.440398748309,layer
216.322195704057,1067.67698019802,978.490286992077,layer
217.482100238663,1067.67698019802,979.545185648763,layer
218.64200477327,1067.67698019802,980.604928074376,layer
219.801909307876,1067.67698019802,981.669361616674,layer
220.961813842482,1067.67698019802,982.738347558276,layer
222.121718377088,1067.67698019802,983.81176097659,layer
223.281622911695,1067.67698019802,984.889490506626,layer
224.441527446301,1067.67698019802,985.97143799768,layer
225.601431980907,1067.67698019802,987.057518053945,layer
226.761336515513,1067.67698019802,988.147657448368,layer
227.921241050119,1067.67698019802,989.241794405651,layer
229.081145584726,1067.67698019802,990.339877747203,layer
230.241050119332,1067.67698019802,991.441865898989,layer
231.400954653938,1067.67698019802,992.547725759709,layer
232.560859188544,1067.67698019802,993.657431436077,layer
233.72076372315,1067.67698019802,994.77096285182,layer
234.880668257757,1067.67698019802,995.888304240565,layer
236.040572792363,1067.67698019802,997.00944253862,layer
237.200477326969,1067.67698019802,998.134365694437,layer
238.360381861575,1067.67698019802,999.263060915633,layer
239.520286396181,1067.67698019802,1000.39551287924,layer
240.680190930788,1067.67698019802,1001.53170192757,layer
241.840095465394,1067.67698019802,1002.67160228171,layer
243,1067.67698019802,1003.815180297,layer
244.159904534606,1067.67698019802,1004.96239279148,layer
245.319809069212,1067.67698019802,1006.11318547494,layer
246.479713603819,1067.67698019802,1007.26749150349,layer
247.639618138425,1067.67698019802,1008.42523018489,layer
248.799522673031,1067.67698019802,1009.58630585474,layer
249.959427207637,1067.67698019802,1010.75060694185,layer
251.119331742243,1067.67698019802,1011.91800523549,layer
252.27923627685,1067.67698019802,1013.08835536262,layer
253.439140811456,1067.67698019802,1014.26149448143,layer
254.599045346062,1067.67698019802,1015.43724218878,layer
255.758949880668,1067.67698019802,1016.61540063919,layer
256.918854415274,1067.67698019802,1017.7957548647,layer
258.078758949881,1067.67698019802,1018.97807328499,layer
259.238663484487,1067.67698019802,1020.16210839122,layer
260.398568019093,1067.67698019802,1021.34759758611,layer
261.558472553699,1067.67698019802,1022.53426416045,layer
262.718377088305,1067.67698019802,1023.72181838455,layer
263.878281622912,1067.67698019802,1024.90995869237,layer
265.038186157518,1067.67698019802,1026.09837293768,layer
266.198090692124,1067.67698019802,1027.28673969922,layer
267.35799522673,1067.67698019802,1028.47472961551,layer
268.517899761337,1067.67698019802,1029.66200672931,layer
269.677804295943,1067.67698019802,1030.84822982381,layer
270.837708830549,1067.67698019802,1032.033053737,layer
271.997613365155,1067.67698019802,1033.21613063735,layer
273.157517899761,1067.67698019802,1034.39711125131,layer
274.317422434368,1067.67698019802,1035.57564603306,layer
275.477326968974,1067.67698019802,1036.75138626808,layer
276.63723150358,1067.67698019802,1037.92398510603,layer
277.797136038186,1067.67698019802,1039.09309851876,layer
278.957040572792,1067.67698019802,1040.25838618206,layer
280.116945107399,1067.67698019802,1041.41951228096,layer
281.276849642005,1067.67698019802,1042.57614623825,layer
282.436754176611,1067.67698019802,1043.72796337045,layer
283.596658711217,1067.67698019802,1044.87464547265,layer
284.756563245823,1067.67698019802,1046.01588133725,layer
285.91646778043,1067.67698019802,1047.15136721048,layer
287.076372315036,1067.67698019802,1048.28080719199,layer
288.236276849642,1067.67698019802,1049.40391358334,layer
289.396181384248,1067.67698019802,1050.5204071906,layer
290.556085918854,1067.67698019802,1051.63001758642,layer
291.715990453461,1067.67698019802,1052.73248333813,layer
292.875894988067,1067.67698019802,1053.82755220725,layer
294.035799522673,1067.67698019802,1054.91498132615,layer
295.195704057279,1067.67698019802,1055.99453735581,layer
296.355608591885,1067.67698019802,1057.06599663279,layer
297.515513126492,1067.67698019802,1058.12914530691,layer
298.675417661098,1067.67698019802,1059.1837794774,layer
299.835322195704,1067.67698019802,1060.22970532828,layer
300.99522673031,1067.67698019802,1061.26673927106,layer
302.155131264917,1067.67698019802,1062.29470809418,layer
303.315035799523,1067.67698019802,1063.31344912574,layer
304.474940334129,1067.67698019802,1064.32281040959,layer
305.634844868735,1067.67698019802,1065.32265089988,layer
306.794749403341,1067.67698019802,1066.31284067317,layer
307.954653937947,1067.67698019802,1067.29326116195,layer
309.114558472554,1067.67698019802,1068.26380540908,layer
310.27446300716,1067.67698019802,1069.22437834486,layer
311.434367541766,1067.67698019802,1070.17489708505,layer
312.594272076372,1067.67698019802,1071.11529125119,layer
313.754176610979,1067.67698019802,1072.0455033105,layer
314.914081145585,1067.67698019802,1072.96548893355,layer
316.073985680191,1067.67698019802,1073.87521736861,layer
317.233890214797,1067.67698019802,1074.77467182685,layer
318.393794749403,1067.67698019802,1075.66384987674,layer
319.55369928401,1067.67698019802,1076.54276384102,layer
320.713603818616,1067.67698019802,1077.41144119133,layer
321.873508353222,1067.67698019802,1078.26992493311,layer
323.033412887828,1067.67698019802,1079.11827397451,layer
324.193317422434,1067.67698019802,1079.95656346977,layer
325.353221957041,1067.67698019802,1080.7848851287,layer
326.513126491647,1067.67698019802,1081.60334748209,layer
327.673031026253,1067.67698019802,1082.41207609345,layer
328.832935560859,1067.67698019802,1083.21121370448,layer
329.992840095465,1067.67698019802,1084.00092030528,layer
331.152744630072,1067.67698019802,1084.78137311636,layer
332.312649164678,1067.67698019802,1085.55276647177,layer
333.472553699284,1067.67698019802,1086.31531159286,layer
334.63245823389,1067.67698019802,1087.06923624212,layer
335.792362768496,1067.67698019802,1087.81478424869,layer
336.952267303103,1067.67698019802,1088.55221489714,layer
338.112171837709,1067.67698019802,1089.28180217403,layer
339.272076372315,1067.67698019802,1090.00383386861,layer
340.431980906921,1067.67698019802,1090.71861052563,layer
341.591885441527,1067.67698019802,1091.4264442511,layer
342.751789976134,1067.67698019802,1092.12765737566,layer
343.91169451074,1067.67698019802,1092.82258098243,layer
345.071599045346,1067.67698019802,1093.51155330784,layer
346.231503579952,1067.67698019802,1094.19491803033,layer
347.391408114558,1067.67698019802,1094.87302246123,layer
348.551312649165,1067.67698019802,1095.54621565612,layer
349.711217183771,1067.67698019802,1096.21484646826,layer
350.871121718377,1067.67698019802,1096.87926156542,layer
352.031026252983,1067.67698019802,1097.5398034337,layer
353.19093078759,1067.67698019802,1098.19680839368,layer
354.350835322196,1067.67698019802,1098.85060465122,layer
355.510739856802,1067.67698019802,1099.50151040967,layer
356.670644391408,1067.67698019802,1100.14983206199,layer
357.830548926014,1067.67698019802,1100.79586248803,layer
358.990453460621,1067.67698019802,1101.43987947144,layer
360.150357995227,1067.67698019802,1102.08214425503,layer
361.310262529833,1067.67698019802,1102.72290024564,layer
362.470167064439,1067.67698019802,1103.36237187867,layer
363.630071599045,1067.67698019802,1104.00076364902,layer
364.789976133652,1067.67698019802,1104.63825931107,layer
365.949880668258,1067.67698019802,1105.27502124747,layer
367.109785202864,1067.67698019802,1105.91119000542,layer
368.26968973747,1067.67698019802,1106.54688399349,layer
369.429594272076,1067.67698019802,1107.18219933281,layer
370.589498806683,1067.67698019802,1107.81720985327,layer
371.749403341289,1067.67698019802,1108.45196722392,layer
372.909307875895,1067.67698019802,1109.08650120724,layer
374.069212410501,1067.67698019802,1109.72082002493,layer
375.229116945107,1067.67698019802,1110.3549108232,layer
376.389021479714,1067.67698019802,1110.98874022711,layer
377.54892601432,1067.67698019802,1111.62225497032,layer
378.708830548926,1067.67698019802,1112.25538259236,layer
379.868735083532,1067.67698019802,1112.88803219137,layer
381.028639618138,1067.67698019802,1113.52009522363,layer
382.188544152745,1067.67698019802,1114.15144634221,layer
383.348448687351,1067.67698019802,1114.78194426654,layer
384.508353221957,1067.67698019802,1115.41143267616,layer
385.668257756563,1067.67698019802,1116.0397411234,layer
386.828162291169,1067.67698019802,1116.66668595902,layer
387.988066825776,1067.67698019802,1117.29207126663,layer
389.147971360382,1067.67698019802,1117.91568980218,layer
390.307875894988,1067.67698019802,1118.53732393261,layer
391.467780429594,1067.67698019802,1119.15674657452,layer
392.627684964201,1067.67698019802,1119.77372212506,layer
393.787589498807,1067.67698019802,1120.38800738721,layer
394.947494033413,1067.67698019802,1120.99935248122,layer
396.107398568019,1067.67698019802,1121.60750174595,layer
397.267303102625,1067.67698019802,1122.21219462272,layer
398.427207637232,1067.67698019802,1122.81316652292,layer
399.587112171838,1067.67698019802,1123.41014967473,layer
400.747016706444,1067.67698019802,1124.00287394979,layer
401.90692124105,1067.67698019802,1124.59106766422,layer
403.066825775656,1067.67698019802,1125.17445835665,layer
404.226730310263,1067.67698019802,1125.7527735366,layer
405.386634844869,1067.67698019802,1126.32574140654,layer
406.546539379475,1067.67698019802,1126.89309155176,layer
407.706443914081,1067.67698019802,1127.45455559975,layer
408.866348448687,1067.67698019802,1128.00986784621,layer
410.026252983294,1067.67698019802,1128.55876584721,layer
411.1861575179,1067.67698019802,1129.100990976,layer
412.346062052506,1067.67698019802,1129.63628894513,layer
413.505966587112,1067.67698019802,1130.16441029048,layer
414.665871121718,1067.67698019802,1130.68511082003,layer
415.825775656325,1067.67698019802,1131.19815202449,layer
416.985680190931,1067.67698019802,1131.70330145104,layer
418.145584725537,1067.67698019802,1132.20033303958,layer
419.305489260143,1067.67698019802,1132.68902742252,layer
420.465393794749,1067.67698019802,1133.16917218696,layer
421.625298329356,1067.67698019802,1133.64056210189,layer
422.785202863962,1067.67698019802,1134.10299930911,layer
423.945107398568,1067.67698019802,1134.55629347986,layer
425.105011933174,1067.67698019802,1135.00026193856,layer
426.264916467781,1067.67698019802,1135.43472975299,layer
427.424821002387,1067.67698019802,1135.85952979416,layer
428.584725536993,1067.67698019802,1136.2745027662,layer
429.744630071599,1067.67698019802,1136.67949720765,layer
430.904534606205,1067.67698019802,1137.07436946616,layer
432.064439140811,1067.67698019802,1137.45898364819,layer
433.224343675418,1067.67698019802,1137.83321154531,layer
434.384248210024,1067.67698019802,1138.19693253867,layer
435.54415274463,1067.67698019802,1138.55003348387,layer
436.704057279236,1067.67698019802,1138.89240857797,layer
437.863961813843,1067.67698019802,1139.2239592102,layer
439.023866348449,1067.67698019802,1139.54459379952,layer
440.183770883055,1067.67698019802,1139.85422761842,layer
441.343675417661,1067.67698019802,1140.15278260826,layer
442.503579952267,1067.67698019802,1140.44018718514,layer
443.663484486874,1067.67698019802,1140.71637603961,layer
444.82338902148,1067.67698019802,1140.98128993209,layer
445.983293556086,1067.67698019802,1141.23487548513,layer
447.143198090692,1067.67698019802,1141.47708497448,layer
448.303102625298,1067.67698019802,1141.70787612179,layer
449.463007159905,1067.67698019802,1141.92721188826,layer
450.622911694511,1067.67698019802,1142.13506027267,layer
451.782816229117,1067.67698019802,1142.33139411491,layer
452.942720763723,1067.67698019802,1142.51619090578,layer
454.102625298329,1067.67698019802,1142.68943260459,layer
455.262529832936,1067.67698019802,1142.851105466,layer
456.422434367542,1067.67698019802,1143.00119987705,layer
457.582338902148,1067.67698019802,1143.13971020477,layer
458.742243436754,1067.67698019802,1143.2666346566,layer
459.90214797136,1067.67698019802,1143.38197515244,layer
461.062052505967,1067.67698019802,1143.48573721103,layer
462.221957040573,1067.67698019802,1143.57792984976,layer
463.381861575179,1067.67698019802,1143.65856549876,layer
464.541766109785,1067.67698019802,1143.72765993013,layer
465.701670644391,1067.67698019802,1143.7852322018,layer
466.861575178998,1067.67698019802,1143.83130461687,layer
468.021479713604,1067.67698019802,1143.86590269827,layer
469.18138424821,1067.67698019802,1143.88905517831,layer
470.341288782816,1067.67698019802,1143.90079400483,layer
471.501193317422,1067.67698019802,1143.90115436095,layer
472.661097852029,1067.67698019802,1143.89017470145,layer
473.821002386635,1067.67698019802,1143.86789680343,layer
474.980906921241,1067.67698019802,1143.83436583204,layer
476.140811455847,1067.67698019802,1143.78963042045,layer
477.300715990454,1067.67698019802,1143.73374276456,layer
478.46062052506,1067.67698019802,1143.6667587312,layer
479.620525059666,1067.67698019802,1143.58873798021,layer
480.780429594272,1067.67698019802,1143.49974409945,layer
481.940334128878,1067.67698019802,1143.3998447526,layer
483.100238663485,1067.67698019802,1143.28911183955,layer
484.260143198091,1067.67698019802,1143.16762166748,layer
485.420047732697,1067.67698019802,1143.03545513396,layer
486.579952267303,1067.67698019802,1142.89269791925,layer
487.739856801909,1067.67698019802,1142.7394406883,layer
488.899761336516,1067.67698019802,1142.57577930122,layer
490.059665871122,1067.67698019802,1142.40181503033,layer
491.219570405728,1067.67698019802,1142.2176547834,layer
492.379474940334,1067.67698019802,1142.02341133067,layer
493.53937947494,1067.67698019802,1141.81920353537,layer
494.699284009547,1067.67698019802,1141.60515658357,layer
495.859188544153,1067.67698019802,1141.38140221422,layer
497.019093078759,1067.67698019802,1141.14807894432,layer
498.178997613365,1067.67698019802,1140.90533228907,layer
499.338902147971,1067.67698019802,1140.65331497257,layer
500.498806682578,1067.67698019802,1140.39218712724,layer
501.658711217184,1067.67698019802,1140.12211647952,layer
502.81861575179,1067.67698019802,1139.8432785177,layer
503.978520286396,1067.67698019802,1139.55585663921,layer
505.138424821002,1067.67698019802,1139.26004227511,layer
506.298329355609,1067.67698019802,1138.95603498776,layer
507.458233890215,1067.67698019802,1138.64404253881,layer
508.618138424821,1067.67698019802,1138.32428092569,layer
509.778042959427,1067.67698019802,1137.99697438249,layer
510.937947494034,1067.67698019802,1137.66235534372,layer
512.09785202864,1067.67698019802,1137.32066436876,layer
513.257756563246,1067.67698019802,1136.97215002534,layer
514.417661097852,1067.67698019802,1136.61706872881,layer
515.577565632458,1067.67698019802,1136.25568453981,layer
516.737470167064,1067.67698019802,1135.88826891466,layer
517.897374701671,1067.67698019802,1135.51510041314,layer
519.057279236277,1067.67698019802,1135.13646435978,layer
520.217183770883,1067.67698019802,1134.75265246084,layer
521.377088305489,1067.67698019802,1134.36396237844,layer
522.536992840096,1067.67698019802,1133.97069726085,layer
523.696897374702,1067.67698019802,1133.57316523221,layer
524.856801909308,1067.67698019802,1133.17167884238,layer
526.016706443914,1067.67698019802,1132.76655447898,layer
527.17661097852,1067.67698019802,1132.35811174371,layer
528.336515513127,1067.67698019802,1131.94667279409,layer
529.496420047733,1067.67698019802,1131.53256165473,layer
530.656324582339,1067.67698019802,1131.11610349742,layer
531.816229116945,1067.67698019802,1130.69762389448,layer
532.976133651551,1067.67698019802,1130.27744804595,layer
534.136038186158,1067.67698019802,1129.85589998284,layer
535.295942720764,1067.67698019802,1129.43330174836,layer
536.45584725537,1067.67698019802,1129.00997255724,layer
537.615751789976,1067.67698019802,1128.58622793759,layer
538.775656324582,1067.67698019802,1128.16237885324,layer
539.935560859189,1067.67698019802,1127.73873080929,layer
541.095465393795,1067.67698019802,1127.31558294348,layer
542.255369928401,1067.67698019802,1126.89322710126,layer
543.415274463007,1067.67698019802,1126.47194689928,layer
544.575178997613,1067.67698019802,1126.05201677637,layer
545.73508353222,1067.67698019802,1125.63370103465,layer
546.894988066826,1067.67698019802,1125.21725287342,layer
548.054892601432,1067.67698019802,1124.80291341586,layer
549.214797136038,1067.67698019802,1124.3909107344,layer
550.374701670644,1067.67698019802,1123.98145887571,layer
551.534606205251,1067.67698019802,1123.57475689067,layer
552.694510739857,1067.67698019802,1123.17098787251,layer
553.854415274463,1067.67698019802,1122.77031801071,layer
555.014319809069,1067.67698019802,1122.37289566378,layer
556.174224343676,1067.67698019802,1121.97885046061,layer
557.334128878282,1067.67698019802,1121.5882924352,layer
558.494033412888,1067.67698019802,1121.20131120444,layer
559.653937947494,1067.67698019802,1120.81797519757,layer
560.8138424821,1067.67698019802,1120.43833094599,layer
561.973747016707,1067.67698019802,1120.06240244287,layer
563.133651551313,1067.67698019802,1119.69019058305,layer
564.293556085919,1067.67698019802,1119.3216726928,layer
565.453460620525,1067.67698019802,1118.95680215971,layer
566.613365155131,1067.67698019802,1118.59550817127,layer
567.773269689738,1067.67698019802,1118.23769557311,layer
568.933174224344,1067.67698019802,1117.88324485446,layer
570.09307875895,1067.67698019802,1117.53201226916,layer
571.252983293556,1067.67698019802,1117.18383009885,layer
572.412887828162,1067.67698019802,1116.83850706568,layer
573.572792362769,1067.67698019802,1116.49582889769,layer
574.732696897375,1067.67698019802,1116.15555905237,layer
575.892601431981,1067.67698019802,1115.81743959896,layer
577.052505966587,1067.67698019802,1115.4811922613,layer
578.212410501193,1067.67698019802,1115.14651961994,layer
579.3723150358,1067.67698019802,1114.81310647314,layer
580.532219570406,1067.67698019802,1114.48062134981,layer
581.692124105012,1067.67698019802,1114.14871817251,layer
582.852028639618,1067.67698019802,1113.817038061,layer
584.011933174224,1067.67698019802,1113.48521126907,layer
585.171837708831,1067.67698019802,1113.15285924481,layer
586.331742243437,1067.67698019802,1112.81959680149,layer
587.491646778043,1067.67698019802,1112.48503438596,layer
588.651551312649,1067.67698019802,1112.14878043117,layer
589.811455847255,1067.67698019802,1111.81044377308,layer
590.971360381862,1067.67698019802,1111.46963611725,layer
592.131264916468,1067.67698019802,1111.12597453337,layer
593.291169451074,1067.67698019802,1110.77908395756,layer
594.45107398568,1067.67698019802,1110.42859968055,layer
595.610978520287,1067.67698019802,1110.0741697987,layer
596.770883054893,1067.67698019802,1109.71545760342,layer
597.930787589499,1067.67698019802,1109.3521438863,layer
599.090692124105,1067.67698019802,1108.98392913443,layer
600.250596658711,1067.67698019802,1108.61053559267,layer
601.410501193318,1067.67698019802,1108.23170917087,layer
602.570405727924,1067.67698019802,1107.84722117137,layer
603.73031026253,1067.67698019802,1107.4568698213,layer
604.890214797136,1067.67698019802,1107.06048158773,layer
606.050119331742,1067.67698019802,1106.65791226286,layer
607.210023866348,1067.67698019802,1106.24904780767,layer
608.369928400955,1067.67698019802,1105.83380494294,layer
609.529832935561,1067.67698019802,1105.41213148578,layer
610.689737470167,1067.67698019802,1104.98400642798,layer
611.849642004773,1067.67698019802,1104.54943976087,layer
613.009546539379,1067.67698019802,1104.10847205132,layer
614.169451073986,1067.67698019802,1103.66117378073,layer
615.329355608592,1067.67698019802,1103.20764445962,layer
616.489260143198,1067.67698019802,1102.74801153463,layer
617.649164677804,1067.67698019802,1102.28242910773,layer
618.809069212411,1067.67698019802,1101.81107648797,layer
619.968973747017,1067.67698019802,1101.33415660077,layer
621.128878281623,1067.67698019802,1100.85189427586,layer
622.288782816229,1067.67698019802,1100.36453444168,layer
623.448687350835,1067.67698019802,1099.87234024907,layer
624.608591885442,1067.67698019802,1099.37559114857,layer
625.768496420048,1067.67698019802,1098.87458094521,layer
626.928400954654,1067.67698019802,1098.36961585193,layer
